%time,field.header.seq,field.header.stamp,field.header.frame_id,field.lat,field.lon,field.alt,field.utm_east,field.utm_north,field.fix,field.zone_num,field.zone_letter
1582897574333059575,6608,1582897574320565938,,42.3401393067,-71.0926484033,6.93,327614.226514,4689663.44702,5,19,T
1582897574520988979,6609,1582897574517791986,,42.34014004,-71.09264566,6.967,327614.454515,4689663.52289,5,19,T
1582897574731698116,6610,1582897574726741075,,42.3401405867,-71.0926429433,6.996,327614.679809,4689663.57809,5,19,T
1582897574940046378,6611,1582897574932574033,,42.34014121,-71.0926401633,7.018,327614.910529,4689663.64167,5,19,T
1582897575124870027,6612,1582897575118644952,,42.3401417233,-71.09263742,7.039,327615.137929,4689663.69311,5,19,T
1582897575340993548,6613,1582897575328732967,,42.34014209,-71.0926347067,7.049,327615.362456,4689663.72832,5,19,T
1582897575528679550,6614,1582897575521461963,,42.34014262,-71.09263203,7.051,327615.584409,4689663.78175,5,19,T
1582897575733611401,6615,1582897575720079898,,42.340143105,-71.0926293817,7.067,327615.803905,4689663.83023,5,19,T
1582897575923641258,6616,1582897575919783115,,42.3401435933,-71.0926266083,7.135,327616.033708,4689663.87884,5,19,T
1582897576132324265,6617,1582897576124917030,,42.34014403,-71.0926238333,7.139,327616.263506,4689663.9217,5,19,T
1582897576316684186,6618,1582897576316097021,,42.3401444183,-71.0926210117,7.208,327616.497017,4689663.9591,5,19,T
1582897576536034664,6619,1582897576524431943,,42.340145,-71.0926179733,7.168,327616.748906,4689664.01753,5,19,T
1582897576722297536,6620,1582897576720777034,,42.34014547,-71.0926153033,7.174,327616.970145,4689664.06431,5,19,T
1582897576935989923,6621,1582897576930516004,,42.34014602,-71.0926123767,7.192,327617.212748,4689664.11945,5,19,T
1582897577126778029,6622,1582897577122802019,,42.3401464467,-71.092609285,7.188,327617.468606,4689664.16056,5,19,T
1582897577335294835,6623,1582897577327394008,,42.3401470567,-71.0926062617,7.196,327617.719337,4689664.22216,5,19,T
1582897577530286459,6624,1582897577526503086,,42.3401477483,-71.0926035067,7.239,327617.948184,4689664.29338,5,19,T
1582897577719293541,6625,1582897577718152046,,42.34014832,-71.0926005767,7.251,327618.191121,4689664.35092,5,19,T
1582897577938775093,6626,1582897577927194118,,42.3401486783,-71.09259792,7.26,327618.410957,4689664.38532,5,19,T
1582897578131292339,6627,1582897578125087022,,42.3401491167,-71.0925949867,7.273,327618.653804,4689664.42805,5,19,T
1582897578331233725,6628,1582897578324094057,,42.3401496683,-71.09259208,7.287,327618.894763,4689664.48342,5,19,T
1582897578519679678,6629,1582897578515590906,,42.3401501817,-71.0925894217,7.269,327619.115161,4689664.53503,5,19,T
1582897578721424227,6630,1582897578720248937,,42.3401507483,-71.0925865667,7.309,327619.351905,4689664.59216,5,19,T
1582897578940787054,6631,1582897578933511972,,42.340151215,-71.092583725,7.296,327619.587277,4689664.63822,5,19,T
1582897579132105833,6632,1582897579126797914,,42.3401517017,-71.0925808167,7.304,327619.828197,4689664.68637,5,19,T
1582897579326598905,6633,1582897579322427034,,42.3401522683,-71.0925780833,7.302,327620.054918,4689664.74375,5,19,T
1582897579525779866,6634,1582897579523623943,,42.3401527783,-71.0925752167,7.296,327620.292469,4689664.79457,5,19,T
1582897579746018146,6635,1582897579734612941,,42.3401532333,-71.092572485,7.307,327620.518747,4689664.83956,5,19,T
1582897579928187213,6636,1582897579925832033,,42.3401537117,-71.09256958,7.324,327620.759369,4689664.88678,5,19,T
1582897580137451096,6637,1582897580128248929,,42.340154345,-71.0925667533,7.346,327620.993962,4689664.95138,5,19,T
1582897580325442618,6638,1582897580321551084,,42.3401549233,-71.0925640067,7.362,327621.221813,4689665.01003,5,19,T
1582897580517570133,6639,1582897580516999959,,42.3401555117,-71.09256132,7.379,327621.444749,4689665.06991,5,19,T
1582897580738026647,6640,1582897580722724914,,42.3401558467,-71.0925583767,7.37,327621.688137,4689665.10114,5,19,T
1582897580945966012,6641,1582897580939790964,,42.3401564167,-71.0925555333,7.371,327621.92393,4689665.15867,5,19,T
1582897581132676606,6642,1582897581130569934,,42.3401570967,-71.0925528433,7.369,327622.147391,4689665.22873,5,19,T
